Name|Age|Hometown|Boarded|Destination|Lifeboat|Body|Pclass|Survived|CrewDept|Position|Gender
Gibbons, Mr. Jacob William|36|Studland, Dorset, England|Southampton||11||C|TRUE|V|Saloon Steward|M
Giles, Mr. John Robert|30|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Baker|M
Gill, Mr. Joseph Stanley|34|Southampton, Hampshire, England|Belfast|||49MB|C|FALSE|V|Bedroom Steward|M
Gill, Mr. Patrick|38|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Ship's Cook|M
Gold, Mrs. Katherine (née Cook)|42|Southampton, Hampshire, England|Southampton||11||C|TRUE|V|Stewardess|F
Gollop, Mr. F.|28|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Assistant Passage Cook|M
Goshawk, Mr. Arthur James|31|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Third Saloon Steward|M
Gregson, Miss Mary|44|Southampton, Hampshire, England|Southampton||16||C|TRUE|V|Stewardess|F
Gunn, Mr. Joseph Alfred|28|Southampton, Hampshire, England|Southampton|||125{?}MB[20]|C|FALSE|V|Assistant Saloon Steward|M
Guy, Mr. Edward John|28|Southampton, Hampshire, England|Southampton||5||C|TRUE|V|Boots|M
Halford, Mr. Richard|22|Southampton, Hampshire, England|Southampton||15||C|TRUE|V|Steward|M
Hall, Mr. F.A.J.|38|London, England|Southampton||||C|FALSE|V|Scullion|M
Hamblyn, Mr. Ernest William|41|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Bedroom Steward|M
Hamilton, Mr. Ernest|25|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Assistant Smoke Room Steward|M
Harding, Mr. A.|20|Swaythling, Hampshire, England|Southampton||||C|FALSE|V|Assistant Pantry Steward|M
Hardwick, Mr. Reginald|21|Southampton, Hampshire, England|Southampton||11||C|TRUE|V|Kitchen Porter|M
Hardy, Mr. John T.|37|Southampton, Hampshire, England|Belfast||D||C|TRUE|V|Chief 2nd Class Steward|M
Harris, Mr. Charles William|19|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Harris, Mr. Clifford Henry|16|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Bell Boy|M
Harris, Mr. Edward|18|Winchester, Hampshire, England|Southampton||||C|FALSE|V|Assistant Pantryman Steward|M
Harrison, Mr. Aragon D.|40|Southampton, Hampshire, England|Southampton||9||C|TRUE|V|Saloon Steward|M
Hart, Mr. John Edward|31|Southampton, Hampshire, England|Southampton||15||C|TRUE|V|Third Class Steward|M
Hartnell, Mr. Frederick|21|Southampton, Hampshire, England|Southampton||11||C|TRUE|V|Saloon Steward|M
Hatch, Mr. Hugh|22|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Scullion|M
Hawkesworth, Mr. James|38|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Hawkesworth, Mr. William Walter|38|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Deck Steward|M
Hayter, Mr. Arthur|44|Southampton, Hampshire, England|Belfast|||25MB|C|FALSE|V|Bedroom Steward|M
Heinen, Mr. Joseph|30|Lewisham, London, England|Southampton||||C|FALSE|V|Saloon Steward|M
Hendy, Mr. Edward Martin|38|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Hensford, Mr. Herbert George|29|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Butcher|M
Hewett, Mr. Thomas|37|Liverpool, Lancashire, England|Belfast|||168MB|C|FALSE|V|Bedroom Steward|M
Hill, Mr. H.P.|36|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Hill, Mr. James Colston|38|Southampton, Hampshire, England|Belfast|||152MB|C|FALSE|V|Bedroom Steward|M
Hinckley, Mr. George|35|Southampton, Hampshire, England|Southampton|||66MB|C|FALSE|V|Bath Steward|M
Hine, Mr. William Edward|36|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Baker|M
Hiscock, Mr. S.|22|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Plate Steward|M
Hoare, Mr. Leonard James|21|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Hogg, Mr. Charles William|37|Liverpool, Lancashire, England|Southampton||||C|FALSE|V|Bedroom Steward|M
Hogue, Mr. E.|22|London, England|Southampton||||C|FALSE|V|Plate Steward|M
Holland, Mr. Thomas|28|Liverpool, Lancashire, England|Belfast||||C|FALSE|V|Reception Steward|M
Holloway, Mr. Sidney|20|Southampton, Hampshire, England|Southampton|||273MB|C|FALSE|V|Clothes Presser|M
Hopkins, Mr. F.|16|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Plate Steward|M
House, Mr. William|38|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Howell, Mr. Arthur Albert|31|Itchen, Hampshire, England|Belfast|||319M|C|FALSE|V|Saloon Steward|M
Hughes, Mr. William Thomas|33|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Humby, Mr. Frederick|16|Southampton, Hampshire, England|Southampton|||237[?]MB|C|FALSE|V|Plate Steward|M
Humphreys, Mr. Thomas Humphrey|31|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Assistant Saloon Steward|M
Hutchinson, Mr. James|29|Liverpool, Lancashire, England|Southampton|||250MB|C|FALSE|V|Vegetable Cook|M
Hyland, Mr. Leo James|19|Southampton, Hampshire, England|Southampton||11||C|TRUE|V|Steward|M
Ide, Mr. Harry John|32|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Bedroom Steward|M
Ingrouille, Mr. Henry|21|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Ings, Mr. William Ernest|20|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Scullion|M
Jackson, Mr. Cecil|29|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Boots|M
Janaway, Mr. William Frank|35|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Bedroom Steward|M
Jenner, Mr. Harry|41|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Jensen, Mr. Charles Valdemar|25|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Jessop, Miss Violet Constance|24|London, England|Southampton||16||C|TRUE|V|Stewardess|F
Johnson Thorne, Mr. Harry|25|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Assistant Ship's Cook|M
Johnston, Mr. James|41|Southampton, Hampshire, England|Belfast||2||C|TRUE|V|Saloon Steward|M
Jones, Mr. Albert|17|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Jones, Mr. Arthur Ernest|38|Woolston, Hampshire, England|Southampton||||C|FALSE|V|Plate Steward|M
Jones, Mr. H.|29|Alresford, Essex, England|Southampton||||C|FALSE|V|Roast Cook|M
Jones, Mr. Reginald V.|20|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Joughin, Mr. Charles John|32|Southampton, Hampshire, England|Belfast||B||C|TRUE|V|Chief Baker|M
Keen, Mr. Percy Edward|28|Southampton, Hampshire, England|Southampton||15||C|TRUE|V|Saloon Steward|M
Kelland, Mr. Thomas|21|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Library Steward|M
Kennell, Mr. Charles|30|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Hebrew Cook|M
Kerley, Mr. William Thomas|28|Salisbury, Wiltshire, England|Southampton||A|333O|C|FALSE|V|Assistant Saloon Steward|M
Ketchley, Mr. Henry|30|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Kieran, Mr. James W.|32|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Chief 3rd Class Steward|M
Kieran, Mr. Michael|31|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Storekeeper|M
King, Mr. Alfred|18|Southampton, Hampshire, England|Southampton|||238MB|C|FALSE|V|Lift Steward|M
King, Mr. Ernest Waldron|28|Clones, Monaghan, Ireland|Southampton|||321M|C|FALSE|V|Clerk|M
King, Mr. G.|20|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Scullion|M
Kingscote, Mr. William Ford|43|Freemantle, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Kirkaldy, Mr. Thomas|37|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Bedroom Steward|M
Kitching, Mr. Arthur Alfred|30|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Klein, Mr. Herbert|33|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Second Class Barber|M
Knight, Mr. George|44|Woolston, Hampshire, England|Southampton||13||C|TRUE|V|Saloon Steward|M
Knight, Mr. Leonard George|21|Bishopstoke, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Lacey, Mr. Bert W.|21|Salisbury, Wiltshire, England|Southampton|||44{?}MB[21]|C|FALSE|V|Assistant Saloon Steward|M
Lake, Mr. William|35|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Lane, Mr. Albert Edward|34|Woolston, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Latimer, Mr. Andrew L.|55|Liverpool, Lancashire, England|Belfast||||C|FALSE|V|Chief First Class Steward|M
Lavington, Miss Bessie|39|Winchester, Hampshire, England|Southampton||11||C|TRUE|V|Stewardess|F
Lawrence, Mr. Arthur|25|Rochford, Essex, England|Belfast|||90MB|C|FALSE|V|Saloon Steward|M
Leader, Mr. Archie|22|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Confectioner|M
Leather, Mrs Elizabeth May|41|Liverpool, Lancashire, England|Southampton||16||C|TRUE|V|Stewardess|F
Lefebvre, Mr. Paul Georges|35|Southampton, Hampshire, England|Southampton|||211v|C|FALSE|V|Saloon Steward|M
Leonard, Mr. Matthew|26|Belfast, Ireland|Belfast||||C|FALSE|V|Steward|M
Levett, Mr. George Alfred|21|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Assistant Pantryman|M
Lewis, Mr. Arthur Ernest|27|Southampton, Hampshire, England|Southampton||15||C|TRUE|V|Steward|M
Light, Mr. C.|23|Christchurch, Dorset, England|Southampton||||C|FALSE|V|Plate Steward|M
Littlejohn, Mr. Alexander James|40|Southampton, Hampshire, England|Belfast||13||C|TRUE|V|Saloon Steward|M
Lloyd, Mr. Humphrey|32|Southampton, Hampshire, England|Belfast|||57MB|C|FALSE|V|Saloon Steward|M
Locke, Mr. A.|33|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Scullion|M
Longmuir, Mr. John Dickson|19|Eastleigh, Hampshire, England|Southampton||||C|FALSE|V|Assistant Pantry Steward|M
Lovell, Mr. John|38|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Grill Cook|M
Lucas, Mr. William|34|Southampton, Hampshire, England|Belfast||A||C|TRUE|V|Saloon Steward|M
Lydiatt, Mr. Charles|38|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Mabey, Mr. J.|23|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Mackay, Mr. Charles Donald|34|Southampton, Hampshire, England|Belfast||11||C|TRUE|V|Saloon Steward|M
Mackie, Mr. George William|34|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Bedroom Steward|M
Major, Mr. Thomas Edgar|35|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Bath Steward|M
Mantle, Mr. Roland Frederick|36|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Marks, Mr. J.|26|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Assistant Pantryman Steward|M
Marriott, Mr. J.W.|20|Southampton, Hampshire, England|Southampton|||2MB|C|FALSE|V|Assistant Pantryman Steward|M
Marsden, Miss Evelyn|28|Southampton, Hampshire, England|Southampton||16||C|TRUE|V|Stewardess|F
Martin, Mrs. Annie|33|Portsmouth, Hampshire, England|Southampton||11||C|TRUE|V|Stewardess|F
Martin, Mr. F.|29|Fareham, Hampshire, England|Southampton||13||C|TRUE|V|Scullion|M
Maynard, Mr. Isaac Hiram|31|Southampton, Hampshire, England|Belfast||B||C|TRUE|V|Entre Cook|M
Maytum, Mr. Alfred|52|Southampton, Hampshire, England|Belfast|||141MB|C|FALSE|V|Chief Butcher|M
McCarthy, Mr. Frederick|36|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Bedroom Steward|M
McCawley, Mr. Thomas W.|36|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Gymnasium Steward|M
McElroy, Mr. Hugh Walter|37|Southampton, Hampshire, England|Southampton|||157MB|C|FALSE|V|Purser|M
McGrady, Mr. James|27|Southampton, Hampshire, England|Southampton|||330A|C|FALSE|V|Saloon Steward|M
McLaren, Mrs.|40|Southampton, Hampshire, England|Southampton||5||C|TRUE|V|Stewardess|F
McMicken, Mr. Arthur|23|Southampton, Hampshire, England|Belfast||11||C|TRUE|V|Saloon Steward|M
McMicken, Mr. Benjamin Tucker|21|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Second Pantry Steward|M
McMullin, Mr. James|31|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
McMurray, Mr. William Ernest|43|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Bedroom Steward|M
Mellor, Mr. Arthur|34|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Middleton, Mr. M.V.|24|London, England|Southampton||||C|FALSE|V|Saloon Steward|M
Mills, Mr. Christopher|51|Southampton, Hampshire, England|Southampton||C||C|TRUE|V|Butcher|M
Mishellamy, Mr. Abraham|52|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Printer Steward|M
Moore, Mr. Alfred Ernest|39|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Morgan (Bird), Mr. Charles Frederick|42|Birkenhead, Cheshire, England|Southampton||||C|FALSE|V|Assistant Storekeeper|M
Morris, Mr. Frank Herbert|28|Southampton, Hampshire, England|Belfast||14||C|TRUE|V|Bathroom Steward|M
Moss, Mr. William|34|Southampton, Hampshire, England|Belfast||||C|FALSE|V|First Saloon Steward|M
Mullen, Mr. Thomas A.|20|Maxwelltown, Dumfries, Scotland|Southampton|||323M|C|FALSE|V|Steward|M
Neal, Mr. Henry|25|Southampton, Hampshire, England|Southampton||13||C|TRUE|V|Baker|M
Nicholls, Mr. Sidney|39|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Nichols, Mr. A. D.|34|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Nichols, Mr. Walter Henry|35|Southampton, Hampshire, England|Southampton||15||C|TRUE|V|Steward|M
O'Connor, Mr. Thomas Peter|39|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Bedroom Steward|M
Olive, Mr. Ernest Roskelly|28|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Clothes Presser Steward|M
Orpet, Mr. Walter Hayward|31|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Orr, Mr. J.|40|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Assistant Vegetable Cook|M
Osbourne, Mr. William Edward|32|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Owen, Mr. Lewis|49|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Assistant Saloon Steward|M
Pacey, Mr. Reginald Ivan|17|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Lift Steward|M
Paintin, Mr. James Arthur|29|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Captain's Steward|M
Parsons, Mr. Edward|35|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Chief Storekeeper|M
Parsons, Mr. Richard|18|Ashbrittle, Somerset, England|Southampton||||C|FALSE|V|Saloon Steward|M
Pearce, Mr. Alfred Ernest|24|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Pearcey, Mr. Albert Victor|32|Southampton, Hampshire, England|Southampton||C||C|TRUE|V|Steward|M
Pennal, Mr. Thomas Francis|33|Shirley, Hampshire, Hampshire, England|Southampton||||C|FALSE|V|Bath Steward|M
Penny, Mr. William Far|30|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Assistant Saloon Steward|M
Penrose, Mr. John Poole|49|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Bedroom Steward|M
Perkins, Mr. Laurence Alexander|22|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Telephone Steward|M
Perrin, Mr. William Charles|39|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Boots Steward|M
Perriton, Mr. Hubert Prouse|31|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Petty, Mr. Edwin Henry|25|Southampton, Hampshire, England|Southampton|||82MB|C|FALSE|V|Bedroom Steward|M
Pfropper, Mr. Richard|30|Southampton, Hampshire, England|Southampton||9||C|TRUE|V|Saloon Steward|M
Phillimore, Mr. Harold Charles William|23|Southampton, Hampshire, England|Belfast||14||C|TRUE|V|Saloon Steward|M
"Phillips, Mr. John George ""Jack"""|25|Godalming, Surrey, England|Belfast||||C|FALSE|V|Telegraphist|M
Platt, Mr. W.|18|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Scullion|M
Pook, Mr. P.|34|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Assistant Pantry|M
Port, Mr. Frank|32|Southampton, Hampshire, England|Belfast||13||C|TRUE|V|Steward|M
Porteus, Mr. Thomas|32|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Butcher|M
Prentice, Mr. Frank Winnold|22|Southampton, Hampshire, England|Belfast||4||C|TRUE|V|Storekeeper|M
Prichard, Mrs. Alice|33|Southampton, Hampshire, England|Belfast||11||C|TRUE|V|Stewardess|F
"Prideaux, Mr. John Arthur ""Jack"""|23|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Steward|M
Prior, Mr. Harold John|21|Southampton, Hampshire, England|Belfast||11||C|TRUE|V|Steward|M
Proctor, Mr. Charles|40|Liverpool, Lancashire, England|Belfast||||C|FALSE|V|Chef|M
Pryce, Mr. Charles William|22|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Pugh, Mr. Alfred|20|Southampton, Hampshire, England|Southampton||14||C|TRUE|V|Steward|M
Puzey, Mr. John E.|35|Itchen, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Randall, Mr. Frank Henry|27|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Ransom, Mr. James|33|Bristol, Avon, England|Belfast||||C|FALSE|V|Saloon Steward|M
Rattonbury, Mr. William Henry|36|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Assistant Boots Steward|M
Ray, Mr. Frederick Dent|32|Southampton, Hampshire, England|Belfast||13||C|TRUE|V|Saloon Steward|M
Reed, Mr. Charles S.|43|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Bedroom Steward|M
Revell, Mr. William|31|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon Steward|M
Rice, Mr. John Reginald|25|Crosby, Lancashire, England|Southampton|||64MB|C|FALSE|V|Clerk|M
Rice, Mr. John Reginald|25|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Steward|M
Ricks, Mr. Cyril G.|23|Southampton, Hampshire, England|Southampton|||100MB|C|FALSE|V|Storekeeper|M
Ridout, Mr. W.|29|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Rimmer, Mr. Gilbert|27|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Roberton, Mr. George Edward|19|Southampton, Hampshire, England|Southampton|||127MB|C|FALSE|V|Assistant Saloon Steward|M
Roberts, Mr. Frank John|36|Farnborough, Hampshire, England|Belfast|||231MB|C|FALSE|V|Third Butcher|M
Roberts, Mr. Hugh H.|40|Bootle, Lancashire, England|Southampton|||93MB|C|FALSE|V|Bedroom Steward|M
Roberts, Mrs. Mary Kezziah (née Humphrys)|41|Southampton, Hampshire, England|Southampton||16||C|TRUE|V|Saloon Steward|F
Robinson, Mrs. Annie|40|Southampton, Hampshire, England|Southampton||11||C|TRUE|V|Stewardess|F
Robinson, Mr. James William|30|Southampton, Hampshire, England|Southampton|||151MB|C|FALSE|V|Saloon Steward|M
Rogers, Mr. Edward James William|32|Southampton, Hampshire, England|Southampton|||282MB|C|FALSE|V|Assistant Storekeeper|M
Rogers, Mr. Michael|27|Winchester, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Ross, Mr. Horace Leopold|36|Southampton, Hampshire, England|Southampton||13||C|TRUE|V|Scullion|M
Rowe, Mr. Edward M.|31|Southampton, Hampshire, England|Belfast||||C|FALSE|V|Saloon 1st Class Steward|M
Rule, Mr. Samuel James|58|Southampton, Hampshire, England|Belfast||15||C|TRUE|V|Bathroom Steward|M
Russell, Mr. Boysie Richard|17|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Ryan, Mr. Tom|27|Southampton, Hampshire, England|Southampton|||264{?}MB[22]|C|FALSE|V|Third Class Steward|M
Ryerson, Mr. William Edwy|32|Southampton, Hampshire, England|Southampton||9||C|TRUE|V|Saloon Steward|M
Samuel, Mr. Owen Wilmore|41|Southampton, Hampshire, England|Southampton|||217MB|C|FALSE|V|Saloon Steward|M
Saunders, Mr. D. E.|26|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Savage, Mr. Charles J.|23|Southampton, Hampshire, England|Southampton||11||C|TRUE|V|Saloon Steward|M
Scott, Mr. John|21|Southampton, Hampshire, England|Southampton||||C|FALSE|V|Boots Steward|M
Scovell, Mr. Robert|42|Freemantle, Hampshire, England|Southampton||||C|FALSE|V|Saloon Steward|M
Sedunary, Mr. Sidney Francis|25|Southampton, Hampshire, England|Southampton|||178MB|C|FALSE|V|Third Class Steward|M
